year,species_code,age,males,females,unsexed
2013,10130,13,3395740.6666666665,14077861.849494949,2924
2013,10130,14,2221211.388888889,10046650.372222222,1462
2013,10130,15,9082485.891666666,10412501.396969697,2924
2013,10130,16,5684016.887626262,2165681.8,0
2013,10130,17,3116562.0555555555,3143834.911111111,0
2013,10130,18,354922.6666666666,2002689.1555555556,1462
2013,10130,19,688769,2692761.911111111,0
2013,10130,20,139059.5,462117.44444444444,0
2013,10130,21,402981,44628,0
2013,10130,23,0,195856,0
2013,10130,24,0,233792.3333333333,0
2013,10180,3,144901,135110,0
2013,10180,4,567485.1666666666,355700.2,0
2013,10180,5,2785823.2916666665,1506907.5571428572,0
2013,10180,6,1810807.7738095238,1624986.1976190475,0
2013,10180,7,3161436.5496031744,2709835.4,0
2013,10180,8,4163215.6015873016,3579132.1416666666,0
2013,10180,9,4345419.677777777,1947778.2976190476,0
2013,10180,10,2200223.138888889,2786364.4833333334,0
2013,10180,11,1785563.3591269841,2205388.4404761903,0
2013,10180,12,1435569.5555555555,1972629.294047619,0
2013,10180,13,2739117.263888889,1381093.1083333334,0
2013,10180,14,1341788.847222222,2252971.1369047617,0
2013,10180,15,1648339.5666666667,2591768.771428571,0
2013,10180,16,1674075.361111111,1148372.2857142857,0
2013,10180,17,1253379.1682539682,1841799.776190476,0
2013,10180,18,257687.5,1462035.25,0
2013,10180,19,433226.45,1420376.875,0
2013,10180,20,372348.0535714286,1344208.8535714287,0
2013,10180,21,783991.8,241210.125,0
2013,10180,22,162521.75,524026.375,0
2013,10180,23,688753.736111111,0,0
2013,10180,24,0,1441361.519047619,0
2013,10180,25,434855.375,251362.3333333333,0
2013,10180,26,1114365.6027777777,787414.375,0
2013,10180,27,1099369.886904762,1329832.3535714285,0
2013,10180,28,350641.125,755286.3869047619,0
2013,10180,29,489911.4,288692.8333333333,0
2013,10180,30,392375.4,410566.4583333333,0
2013,10180,31,280293.625,1079759.886904762,0
2013,10180,32,92054.42857142857,95461.5,0
2013,10180,33,82707.33333333333,359768.125,0
2013,10180,34,520987.3888888889,0,0
2013,10180,35,544369.7035714285,923354.525,0
2013,10180,36,392375.4,401915.4821428571,0
2013,10180,37,33000,573984.525,0
2013,10180,38,297358.55555555556,789154.3583333334,0
2013,10180,39,412850.9,437892.80000000005,0
2013,10180,40,0,267702,0
2013,10180,42,0,191432.42857142855,0
2013,10180,43,297358.55555555556,0,0
2013,10180,44,0,339387.025,0
2013,10180,45,936852.3111111111,0,0
2013,10180,46,523065.5833333333,0,0
2013,10180,47,297358.55555555556,1244595.9785714285,0
2013,10180,48,257687.5,669565.2619047619,0
2013,10180,50,0,95461.5,0
2013,10180,51,740147.8666666667,598385.8285714285,0
2013,10180,52,544579.9,191432.42857142855,0
2013,10180,53,634316.5,482054.2857142857,0
2013,10180,54,0,322783.375,0
2013,10180,56,777759.9083333333,267224.8571428571,0
2013,10180,57,234721.5833333333,0,0
2013,21720,1,42272023.666666664,32501889.585714284,0
2013,21720,2,10288609.058730159,11159354.223809524,0
2013,21720,3,36603734.62085137,32695565.046869796,0
2013,21720,4,29043741.504834056,28300601.89175269,0
2013,21720,5,32194958.54227994,28534722.01301199,0
2013,21720,6,17073049.46176046,16082897.607889332,0
2013,21720,7,3977885.7067821063,7261847.070238095,0
2013,21720,8,1863033.838095238,1344265.1607142857,0
2013,21720,9,83532,199108.4,0
2013,21720,11,122279.6,0,0
2013,21740,1,598332673.5277778,595269771,12263276.75
2013,21740,2,33343882.374603175,33506034.725,30268.63888888889
2013,21740,3,30827567.397883598,39736542.57948718,228626.88253968253
2013,21740,4,42391568.575544186,49009962.39961963,237827.90139863445
2013,21740,5,45299273.65476103,51905759.12512808,99672.03118039413
2013,21740,6,61425202.527189806,90735020.18247566,82436.12295106416
2013,21740,7,85022117.0048589,76742733.80577552,50537.57773121725
2013,21740,8,53823500.51128263,63979576.66211853,16331.377727700965
2013,21740,9,9493229.311019536,16255642.220395397,1765.7175824175824
2013,21740,10,2662061.0089285714,2839635.5666666664,0
2013,21740,11,1753452.9375,687479.75,0
2013,21740,12,1667111.9880952379,847675.5833333333,0
2013,21740,13,2342229.1805555555,1540541.4,0
2013,21740,14,0,3105358,0
2013,21740,16,351652,592736,0
2013,30060,1,0,0,0
2013,30060,2,0,227126,0
2013,30060,3,25416168.46666667,19775794.61091686,0
2013,30060,4,12322168.5,12890349.036824288,0
2013,30060,5,71691928.99187478,65427429.30439561,0
2013,30060,6,59710114.38101898,58610178.08809202,0
2013,30060,7,65383993.279934876,66139947.32687269,0
2013,30060,8,67330318.242802,46582584.11827345,0
2013,30060,9,66485241.549062714,50915806.82367389,0
2013,30060,10,32854590.174708206,53086817.813509405,0
2013,30060,11,92823929.64240268,43275125.901673496,0
2013,30060,12,69186878.41496503,61487081.54436875,0
2013,30060,13,69254078.67372918,69318540.56744085,0
2013,30060,14,53868405.248935506,67825491.34395717,0
2013,30060,15,57368625.84826762,50708599.55729064,0
2013,30060,16,19217742.823076922,40810735.294736296,0
2013,30060,17,43457283.3100858,18487426.426280636,0
2013,30060,18,60998806.92248824,15818976.199820789,0
2013,30060,19,35022742.00797203,24158353.31596318,0
2013,30060,20,28763345.673265994,20338251.189337473,0
2013,30060,21,24013427.86118326,12998662.837557603,0
2013,30060,22,11958982.855555555,9741081.525,0
2013,30060,23,22667979.163636364,9726363.29170507,0
