year,species_code,length,males,females,unsexed
2009,21720,340,2686458,2948890,0
2011,21720,340,3064120,1080655,0
2013,21720,340,829962,485320,0
2015,21720,340,903999,1133031,0
2017,21720,340,99422,52040,0
2019,21720,340,452939,669039,0
2021,21720,340,141572,80480,0
1984,21720,350,2215108,1662826,149865
1987,21720,350,3233099,2864353,0
1990,21720,350,749495,788712,0
1993,21720,350,1203973,574162,0
1996,21720,350,677178,808508,0
1999,21720,350,1083137,969147,0
2001,21720,350,428283,1116528,0
2003,21720,350,602477,605185,0
2005,21720,350,596967,780434,0
2007,21720,350,975492,1042150,0
2009,21720,350,3175880,5327763,0
2011,21720,350,3657064,3278509,0
2013,21720,350,1005876,720183,0
2015,21720,350,2146766,1587068,0
2017,21720,350,129686,152151,0
2019,21720,350,219232,210363,0
2021,21720,350,139724,237475,0
1984,21720,360,1661855,1220716,6260
1987,21720,360,2627473,3249653,30869
1990,21720,360,545411,624536,0
1993,21720,360,1243666,606505,0
1996,21720,360,1018146,1246660,29726
1999,21720,360,1173969,1024171,0
2001,21720,360,957659,939231,0
2003,21720,360,762685,699403,0
2005,21720,360,942443,844578,0
2007,21720,360,1244270,1289711,0
2009,21720,360,4677782,4682082,0
2011,21720,360,2344658,4795138,0
2013,21720,360,706287,651218,0
2015,21720,360,2071045,1637118,0
2017,21720,360,39520,122355,0
2019,21720,360,345207,293552,0
2021,21720,360,154463,113124,0
1984,21720,370,1385756,1696010,13576
1987,21720,370,3407939,2899843,0
1990,21720,370,591222,783064,0
1993,21720,370,697449,1180707,0
1996,21720,370,1121391,1839419,0
1999,21720,370,996240,1277473,0
2001,21720,370,1200375,1123085,0
2003,21720,370,735153,719422,0
2005,21720,370,769408,680544,0
2007,21720,370,1487625,1581395,0
2009,21720,370,5650141,5610720,0
2011,21720,370,4152230,4065590,0
2013,21720,370,1285625,1250684,0
2015,21720,370,2713679,3015667,0
2017,21720,370,100057,108925,0
2019,21720,370,368827,434199,0
2021,21720,370,77832,188385,0
1984,21720,380,1945493,1919239,8936
1987,21720,380,2500605,4384078,0
1990,21720,380,1260114,954913,0
1993,21720,380,1234854,1005348,0
1996,21720,380,1584307,1387250,0
1999,21720,380,1111965,1101484,0
2001,21720,380,1555647,1480862,0
2003,21720,380,1238337,1015939,0
2005,21720,380,753544,947388,0
2007,21720,380,1887061,1757878,0
2009,21720,380,3935138,5477386,0
2011,21720,380,2633225,2828241,0
2013,21720,380,1150876,812863,0
2015,21720,380,3351946,2940890,0
2017,21720,380,139380,45322,0
2019,21720,380,675368,174099,0
2021,21720,380,139195,169683,0
1984,21720,390,2258992,1475909,0
1987,21720,390,2754294,4040777,0
1990,21720,390,1250488,1062407,0
1993,21720,390,1091921,1349498,0
1996,21720,390,1448490,2294828,14863
1999,21720,390,1313609,1161663,0
2001,21720,390,1825882,2110832,0
2003,21720,390,1199017,1375485,0
2005,21720,390,688995,542621,0
2007,21720,390,1859862,1986225,0
2009,21720,390,5413470,5162885,0
2011,21720,390,4157246,4222590,0
2013,21720,390,1341044,1407670,0
2015,21720,390,3138093,3229603,0
2017,21720,390,170119,309659,0
2019,21720,390,503002,218197,0
2021,21720,390,288053,146846,0
1984,21720,400,3201273,3414131,10993
1987,21720,400,3178333,4262698,0
1990,21720,400,1040196,1190576,0
1993,21720,400,1493557,1578845,0
1996,21720,400,1957372,1914627,0
1999,21720,400,1097100,1132402,0
2001,21720,400,1486853,1336624,0
2003,21720,400,1540012,1694333,0
2005,21720,400,700208,596037,0
2007,21720,400,2062134,2801938,0
2009,21720,400,5354264,4757153,11865
2011,21720,400,2894023,3231949,0
2013,21720,400,1550546,2057537,0
2015,21720,400,2536466,3335070,0
2017,21720,400,189555,120469,0
2019,21720,400,572756,398890,0
2021,21720,400,297747,266262,0
1984,21720,410,3434146,3640082,29072
1987,21720,410,3590789,3103830,0
1990,21720,410,1270774,1324668,0
1993,21720,410,1888599,1937705,0
1996,21720,410,2070031,2319778,0
1999,21720,410,1434923,1488356,0
2001,21720,410,1818003,2064851,0
2003,21720,410,1424946,1436116,0
2005,21720,410,869497,751499,0
2007,21720,410,2558447,2210486,0
2009,21720,410,4344351,5052222,0
2011,21720,410,6242319,5411779,0
2013,21720,410,2114535,2075911,0
2015,21720,410,2397914,2622624,0
2017,21720,410,283477,192400,0
2019,21720,410,511573,801795,0
2021,21720,410,469183,352184,0
1984,21720,420,2427428,3479259,38020
1987,21720,420,2110596,2383366,0
1990,21720,420,1465918,1967437,0
1993,21720,420,1991460,2541801,0
1996,21720,420,2587769,1904631,0
1999,21720,420,1849798,1341535,0
2001,21720,420,1966758,1584486,0
2003,21720,420,1946963,1826767,0
2005,21720,420,717877,885786,0
2007,21720,420,2361026,3130026,0
2009,21720,420,4777773,4369420,11865
2011,21720,420,6090119,6682834,0
2013,21720,420,3272638,2339543,0
2015,21720,420,2187665,2393123,0
2017,21720,420,193577,183983,0
2019,21720,420,1215823,1335312,0
2021,21720,420,393258,438415,0
1984,21720,430,4028077,3194261,53222
1987,21720,430,1809726,2419556,0
1990,21720,430,1136963,1180401,0
1993,21720,430,2677242,1865377,0
1996,21720,430,1806518,2028729,0
1999,21720,430,2358288,1677576,0
2001,21720,430,2033384,1332758,0
2003,21720,430,2150032,2101742,0
2005,21720,430,858622,671278,0
2007,21720,430,2741278,3119073,0
2009,21720,430,4020435,5486502,0
2011,21720,430,8584668,7457297,0
2013,21720,430,2683076,2908970,0
2015,21720,430,2264816,2064377,0
2017,21720,430,328616,358649,0
2019,21720,430,1204551,1613130,0
2021,21720,430,686040,510880,0
1984,21720,440,3859890,2906644,123693
1987,21720,440,2308313,2615056,0
1990,21720,440,2238563,1451231,0
1993,21720,440,2989051,3117399,0
1996,21720,440,1553350,2111788,0
1999,21720,440,2041022,1787812,0
2001,21720,440,2187376,1108744,0
2003,21720,440,2574499,2574746,0
2005,21720,440,607396,679245,0
2007,21720,440,2168417,2390331,0
2009,21720,440,5316328,4223118,0
2011,21720,440,7505561,7742326,0
2013,21720,440,3180559,3639590,0
2015,21720,440,2302579,2613024,0
2017,21720,440,175206,430396,0
2019,21720,440,2182179,1438170,0
2021,21720,440,482525,532638,0
1984,21720,450,2958510,4338544,77796
1987,21720,450,1638908,991582,0
1990,21720,450,2342470,1339246,0
1993,21720,450,2852674,2659566,0
1996,21720,450,2018156,2105591,0
1999,21720,450,2327680,1731811,0
2001,21720,450,2090842,1524526,0
2003,21720,450,2343874,2575560,0
2005,21720,450,994757,578949,0
2007,21720,450,1921609,2760160,0
2009,21720,450,4929174,4766425,11865
2011,21720,450,7643375,9110935,0
2013,21720,450,4702348,4688184,0
2015,21720,450,2924380,2902653,0
2017,21720,450,315570,307376,0
2019,21720,450,2066107,2637326,0
2021,21720,450,487091,713170,0
1984,21720,460,4735871,3461123,81279
1987,21720,460,1072011,1844938,0
1990,21720,460,1539075,2315690,0
1993,21720,460,2505298,2768384,0
1996,21720,460,1795257,1806513,14863
1999,21720,460,2044826,2193949,0
2001,21720,460,1745016,1231640,0
2003,21720,460,2268415,2250294,0
2005,21720,460,972677,769843,0
2007,21720,460,1969955,2401586,0
2009,21720,460,4347339,5488862,0
2011,21720,460,8310623,6206995,0
2013,21720,460,4489972,3627366,0
2015,21720,460,3619184,3583808,0
2017,21720,460,283882,218457,0
2019,21720,460,2079974,3205537,0
2021,21720,460,879159,776583,0
1984,21720,470,4209199,3415362,130198
1987,21720,470,1880889,1327163,30869
1990,21720,470,3854801,1660797,0
1993,21720,470,3443456,2642859,0
1996,21720,470,1854091,1857973,0
1999,21720,470,2143558,1769214,0
2001,21720,470,1406699,1883453,0
2003,21720,470,1871074,2254817,0
2005,21720,470,652536,845288,0
2007,21720,470,1618248,1421913,0
2009,21720,470,4679247,4320103,11865
2011,21720,470,6010106,6992217,0
2013,21720,470,3676205,3396504,0
2015,21720,470,4319063,3536946,0
2017,21720,470,442923,291106,0
2019,21720,470,3038869,3104476,0
2021,21720,470,556069,875433,0
1984,21720,480,4108256,4243932,121853
1987,21720,480,2998147,1859830,61737
1990,21720,480,3136124,4235242,0
1993,21720,480,2056146,2408482,0
1996,21720,480,1393215,1850053,0
1999,21720,480,2153388,2441627,0
2001,21720,480,1697749,1713133,0
2003,21720,480,2369979,2215750,0
2005,21720,480,1109280,879621,0
2007,21720,480,2302691,1490834,0
2009,21720,480,6615613,4209120,11865
2011,21720,480,5730268,6047096,0
2013,21720,480,4535664,4176336,0
2015,21720,480,4308134,4396860,0
2017,21720,480,520772,638361,0
2019,21720,480,2670910,2700983,0
2021,21720,480,881110,680847,0
1984,21720,490,5874965,4792176,146300
1987,21720,490,2973298,1926735,0
1990,21720,490,4396159,3952819,0
1993,21720,490,2394868,2322128,0
1996,21720,490,2165068,2303876,0
1999,21720,490,1823805,2090048,0
2001,21720,490,2746287,1488468,0
2003,21720,490,2249211,2012792,0
2005,21720,490,1099442,724813,0
2007,21720,490,1708392,1441496,0
2009,21720,490,5054166,5016966,0
2011,21720,490,5125750,6310631,0
2013,21720,490,4148988,4140169,0
2015,21720,490,5120152,4498962,0
2017,21720,490,904754,694247,0
2019,21720,490,2306140,3037065,0
2021,21720,490,926345,1175281,0
1984,21720,500,6948616,5315959,137062
1987,21720,500,3039845,2795517,30869
1990,21720,500,3322689,3281930,0
1993,21720,500,3006908,2790602,0
1996,21720,500,2631426,2161678,0
1999,21720,500,2809983,1847259,0
2001,21720,500,1720349,1321756,0
2003,21720,500,2494727,2076316,0
2005,21720,500,1380757,1010887,0
2007,21720,500,1805179,1448000,7591
2009,21720,500,6423498,4509080,11865
2011,21720,500,5217830,5453112,0
2013,21720,500,4437115,3817230,39225
2015,21720,500,4844607,4807568,0
2017,21720,500,793646,908393,0
2019,21720,500,2841736,2746603,0
2021,21720,500,1085968,1082361,0
1984,21720,510,8284157,5778548,185264
1987,21720,510,3949172,3541074,30869
1990,21720,510,3062205,3068918,0
1993,21720,510,2599481,2826049,0
1996,21720,510,2150482,2192717,0
1999,21720,510,1826688,1688996,0
2001,21720,510,1863976,2173767,0
2003,21720,510,2162735,1795646,0
2005,21720,510,1287508,1066235,0
2007,21720,510,1162150,1286169,0
2009,21720,510,7814543,5028404,35594
2011,21720,510,4780483,4394754,0
2013,21720,510,3789283,2468125,0
2015,21720,510,5060665,4563880,0
2017,21720,510,709841,842660,0
2019,21720,510,2087618,2380219,0
2021,21720,510,1159679,1278869,0
1984,21720,520,6016192,5774044,223878
1987,21720,520,4302114,2958327,61737
1990,21720,520,3994119,2123022,0
1993,21720,520,3285756,2677790,0
1996,21720,520,3725685,2291867,0
1999,21720,520,2099819,2222060,0
2001,21720,520,1626107,1698127,0
2003,21720,520,2845509,1930674,0
2005,21720,520,2183423,1098444,0
2007,21720,520,1335694,1099161,0
2009,21720,520,7387893,6313314,23729
2011,21720,520,4447256,3973673,0
2013,21720,520,3081585,2959935,39225
2015,21720,520,4989193,4314317,0
2017,21720,520,1475711,1057121,0
2019,21720,520,1563508,1341843,0
2021,21720,520,1668879,1362784,0
1984,21720,530,5413489,6079546,218500
1987,21720,530,3340334,4077404,0
1990,21720,530,3374593,2331063,0
1993,21720,530,3112925,4761920,0
1996,21720,530,4208499,2200254,0
1999,21720,530,2292408,2055367,0
2001,21720,530,1634766,1436995,0
2003,21720,530,2788835,1850792,0
2005,21720,530,2172451,1564595,0
2007,21720,530,1037682,858064,7591
2009,21720,530,8381280,4767333,59323
2011,21720,530,5560756,4187594,0
2013,21720,530,3386997,2334975,78450
2015,21720,530,3755245,3761026,0
2017,21720,530,1010343,952523,0
2019,21720,530,1982388,1709068,0
2021,21720,530,1438477,1291867,0
1984,21720,540,6165680,5531027,290418
1987,21720,540,3559052,3209465,30869
1990,21720,540,3896629,3110548,0
1993,21720,540,5489488,3367870,0
1996,21720,540,3271248,2303393,0
1999,21720,540,2808445,1978538,0
2001,21720,540,2096656,2028598,0
2003,21720,540,2714699,2422680,0
2005,21720,540,2962103,2604523,0
2007,21720,540,1145262,1366213,7591
2009,21720,540,7573012,9125092,23729
2011,21720,540,5556043,5449564,0
2013,21720,540,3511856,2861572,156901
2015,21720,540,3546385,3634621,0
2017,21720,540,1759969,1692148,0
2019,21720,540,1593289,1480644,0
2021,21720,540,1285536,1683923,0
1984,21720,550,6204028,5227716,304229
1987,21720,550,4191099,3172493,0
1990,21720,550,2786062,2549056,0
1993,21720,550,4566087,4716038,0
1996,21720,550,3723016,3592753,0
1999,21720,550,2930759,1944560,0
2001,21720,550,1772776,1667885,0
2003,21720,550,3184582,2695319,0
2005,21720,550,2839071,2179526,0
2007,21720,550,1390126,1282199,15182
2009,21720,550,7413721,6443058,23729
2011,21720,550,6531051,4595523,0
2013,21720,550,4982615,3564997,78450
2015,21720,550,3294003,3188211,0
2017,21720,550,1491602,971379,0
2019,21720,550,1324639,819238,0
2021,21720,550,2295465,1391858,0
1984,21720,560,4758951,4203176,309956
1987,21720,560,3487996,2651969,30869
1990,21720,560,4484612,3872512,0
1993,21720,560,4375303,3421639,0
1996,21720,560,4046212,2439617,0
1999,21720,560,2565045,2333518,0
2001,21720,560,1937943,1483929,0
2003,21720,560,2359854,2568853,0
2005,21720,560,2815196,3436628,37818
2007,21720,560,1274027,1133153,22774
2009,21720,560,11789499,7444752,23729
2011,21720,560,5779091,4615783,0
2013,21720,560,4489968,3517869,117676
2015,21720,560,2670435,2252874,0
2017,21720,560,1055259,931825,0
2019,21720,560,1655955,985870,0
2021,21720,560,2067642,1914802,0
1984,21720,570,5726702,4380048,216532
1987,21720,570,2885279,2369388,61737
1990,21720,570,3978517,2373454,0
1993,21720,570,4101871,4181536,0
1996,21720,570,4137499,3394524,0
1999,21720,570,3490955,2461284,0
2001,21720,570,1696760,1502844,0
2003,21720,570,2919986,2809490,0
2005,21720,570,3188723,3035677,0
2007,21720,570,1940500,1344176,15182
2009,21720,570,9475587,5914919,0
2011,21720,570,6129217,4841829,0
2013,21720,570,4627250,4114510,274577
2015,21720,570,1993023,2299076,0
2017,21720,570,1483376,1258253,22550
2019,21720,570,1095658,897502,0
2021,21720,570,2007562,1679626,0
1984,21720,580,4570698,4432164,424953
1987,21720,580,3394954,2747975,30869
1990,21720,580,2979686,3419053,0
1993,21720,580,4556449,4168891,0
1996,21720,580,4610039,3349259,0
1999,21720,580,3104393,2872394,0
2001,21720,580,2282515,1287047,0
2003,21720,580,2878634,2619523,0
2005,21720,580,3470705,3739390,0
2007,21720,580,1758709,1681471,22774
2009,21720,580,9716344,7807478,83053
2011,21720,580,5444180,4320784,0
2013,21720,580,6418827,4074302,353027
2015,21720,580,1670452,1821966,0
2017,21720,580,1178109,1372718,0
2019,21720,580,1215463,1048770,0
2021,21720,580,1358270,1905666,0
1984,21720,590,4025840,3560143,323962
1987,21720,590,2470233,2796809,61737
1990,21720,590,3066163,3488015,0
1993,21720,590,3278490,3616306,0
1996,21720,590,3696806,3068332,0
1999,21720,590,2963591,2817188,0
2001,21720,590,2002465,1342906,0
2003,21720,590,2867997,3517399,0
2005,21720,590,3375920,3050225,0
2007,21720,590,1757005,1723444,15182
2009,21720,590,7551282,8256296,59323
2011,21720,590,4697603,4849607,0
2013,21720,590,5766346,4291400,313802
2015,21720,590,1530797,1713774,0
2017,21720,590,1027742,968479,0
2019,21720,590,936678,1464355,0
2021,21720,590,1471281,1647158,0
1984,21720,600,4055808,3456883,166675
1987,21720,600,2291594,2824113,92605
1990,21720,600,2928665,3390505,0
1993,21720,600,4024097,3392635,0
1996,21720,600,4096489,4231255,0
1999,21720,600,2701292,2557857,0
2001,21720,600,2300550,1217308,0
2003,21720,600,2598990,2672993,0
2005,21720,600,3786317,3467555,0
2007,21720,600,1222177,1806275,7591
2009,21720,600,8242612,6267152,83053
2011,21720,600,4068702,4053484,0
2013,21720,600,5312264,5137110,392252
2015,21720,600,1264051,1342612,0
2017,21720,600,805099,903789,0
2019,21720,600,1393242,700447,0
2021,21720,600,1988657,1695348,0
1984,21720,610,2450204,3666754,164978
1987,21720,610,2174143,2019256,123474
1990,21720,610,3753444,3257688,0
1993,21720,610,3696026,2715794,0
1996,21720,610,5133984,4416715,0
1999,21720,610,2785438,2457436,0
2001,21720,610,1694445,1703935,0
2003,21720,610,2570543,2671163,0
2005,21720,610,2838563,2213882,37818
2007,21720,610,1507153,1700458,22582
2009,21720,610,4542800,6893326,47459
2011,21720,610,3892895,3563490,0
2013,21720,610,5927582,5030053,274577
2015,21720,610,1213207,1254228,0
2017,21720,610,557799,873384,0
2019,21720,610,947264,1208116,0
2021,21720,610,1252364,1501575,0
1984,21720,620,1861846,2540515,143776
1987,21720,620,1952815,2019229,123474
1990,21720,620,2363101,2600981,0
1993,21720,620,2591811,2549783,0
1996,21720,620,5457065,4411124,0
1999,21720,620,2421905,2246838,0
2001,21720,620,1730447,1357699,0
2003,21720,620,2460056,2276631,0
2005,21720,620,2197292,2871947,37818
2007,21720,620,1672528,1262435,7591
2009,21720,620,5318269,5277076,59323
2011,21720,620,4125804,3437720,0
2013,21720,620,5174998,4197284,509928
2015,21720,620,757713,1033568,0
2017,21720,620,605284,818392,0
2019,21720,620,1099975,645493,0
2021,21720,620,1202246,1714738,0
1984,21720,630,2140165,3555893,63758
1987,21720,630,2156817,1787831,61737
1990,21720,630,2308374,2154079,0
1993,21720,630,2612322,1932195,0
1996,21720,630,4375217,3887579,0
1999,21720,630,2051998,1911498,0
2001,21720,630,2614318,1777671,0
2003,21720,630,1857430,2277711,0
2005,21720,630,2162282,2153196,0
2007,21720,630,1445861,1576964,0
2009,21720,630,6438091,3308770,11865
2011,21720,630,3021529,3400849,0
2013,21720,630,3499918,4022434,706054
2015,21720,630,652203,991315,0
2017,21720,630,403781,632317,22550
2019,21720,630,593092,1128449,0
2021,21720,630,925484,1152128,0
1984,21720,640,1644514,2071136,40536
1987,21720,640,1918848,2254854,123474
1990,21720,640,1862674,2591095,0
1993,21720,640,1961101,2207284,0
1996,21720,640,3962847,3373076,0
1999,21720,640,1990063,1845919,0
2001,21720,640,1974565,1486723,0
2003,21720,640,1628363,1883097,0
2005,21720,640,2299938,1629316,0
2007,21720,640,1397727,1250644,0
2009,21720,640,4576831,6105246,71188
2011,21720,640,3183959,3268832,0
2013,21720,640,3313283,3593970,549153
2015,21720,640,644114,832683,0
2017,21720,640,587991,778237,0
2019,21720,640,639968,866655,0
2021,21720,640,1206598,898564,0
1984,21720,650,1720419,1836012,28168
1987,21720,650,1825379,1547547,61737
1990,21720,650,1766821,2466652,0
1993,21720,650,2040062,1923048,0
1996,21720,650,4657440,4808105,0
1999,21720,650,1689831,2000772,0
2001,21720,650,1993854,1643779,0
2003,21720,650,1141027,1667395,0
2005,21720,650,1043216,1393619,0
2007,21720,650,1079798,1069201,0
2009,21720,650,2462239,3766359,11865
2011,21720,650,2016199,2234676,0
2013,21720,650,2773223,3339754,706054
2015,21720,650,706119,945662,0
2017,21720,650,225723,490093,0
2019,21720,650,699189,672234,0
2021,21720,650,940236,1148326,0
1984,21720,660,1051093,1761328,30908
1987,21720,660,1306784,1353757,61737
1990,21720,660,1819702,1918007,0
1993,21720,660,2334458,2292743,0
1996,21720,660,4210809,4128622,0
1999,21720,660,1614419,1670631,0
2001,21720,660,1274986,1239124,0
2003,21720,660,1543586,1616459,0
2005,21720,660,1157582,1270346,0
2007,21720,660,1337398,1019642,7591
2009,21720,660,3905847,3218805,0
2011,21720,660,1621205,2232343,0
2013,21720,660,2444429,3073016,353027
2015,21720,660,520590,827288,0
2017,21720,660,323752,332206,0
2019,21720,660,691332,516744,0
2021,21720,660,650278,914154,0
1984,21720,670,800163,1506322,26310
1987,21720,670,1144470,1455414,61737
1990,21720,670,1328914,1486592,0
1993,21720,670,1643368,2352823,0
1996,21720,670,3575913,3468480,0
1999,21720,670,1220700,1625856,0
2001,21720,670,1068614,1596644,0
2003,21720,670,1170598,1167445,0
2005,21720,670,847645,901503,0
2007,21720,670,1211843,823365,0
2009,21720,670,3930530,2107720,23729
2011,21720,670,1343180,1946478,0
2013,21720,670,2217362,2969908,274577
2015,21720,670,733045,485295,0
2017,21720,670,79285,276179,0
2019,21720,670,625067,539938,0
2021,21720,670,646257,855007,0
1984,21720,680,954441,1282420,9508
1987,21720,680,775415,1279290,0
1990,21720,680,1017470,1162143,0
1993,21720,680,1898947,1750768,0
1996,21720,680,3048120,2595928,0
1999,21720,680,1083200,1545881,0
2001,21720,680,1161721,930711,0
2003,21720,680,989973,1129982,0
2005,21720,680,881942,1024063,0
2007,21720,680,682928,862985,0
2009,21720,680,2242550,1967573,11865
2011,21720,680,1218647,1492808,0
2013,21720,680,1468871,2134080,274577
2015,21720,680,402574,419158,0
2017,21720,680,163270,328135,0
2019,21720,680,530180,446010,0
2021,21720,680,475124,715345,0
1984,21720,690,1079390,1118595,19855
1987,21720,690,788335,1092929,61737
1990,21720,690,682279,1373447,0
1993,21720,690,1184126,1619664,0
1996,21720,690,3209112,2629967,0
1999,21720,690,1238607,1364878,0
2001,21720,690,976783,595008,0
2003,21720,690,776985,1021048,0
2005,21720,690,552948,849043,0
2007,21720,690,852916,815090,0
2009,21720,690,1825091,1381956,11865
2011,21720,690,901226,859161,0
2013,21720,690,1621238,1922623,156901
2015,21720,690,331394,479755,0
2017,21720,690,273588,468137,0
2019,21720,690,183009,441530,0
2021,21720,690,705763,595018,0
1984,21720,700,255060,1136357,13418
1987,21720,700,575355,792305,30869
1990,21720,700,1056697,1632943,0
1993,21720,700,1039176,1501042,0
1996,21720,700,2314432,2770393,0
1999,21720,700,896029,1256508,0
2001,21720,700,1001168,1234138,0
2003,21720,700,693081,984045,0
2005,21720,700,505679,755386,0
2007,21720,700,812210,660665,0
2009,21720,700,1427211,1998591,11865
2011,21720,700,639527,982068,0
2013,21720,700,1029590,1653493,0
2015,21720,700,281493,252446,0
2017,21720,700,164066,373455,0
2019,21720,700,237258,480220,0
2021,21720,700,401498,640704,0
1984,21720,710,362977,566859,5683
1987,21720,710,479883,901907,0
1990,21720,710,525288,1274373,0
1993,21720,710,698627,1065877,0
1996,21720,710,1561557,1898599,0
1999,21720,710,683286,952332,0
2001,21720,710,550009,853882,0
2003,21720,710,655125,634824,0
2005,21720,710,349862,691687,0
2007,21720,710,481003,569533,0
2009,21720,710,836876,1722853,0
2011,21720,710,525917,797336,0
2013,21720,710,695927,1298927,0
2015,21720,710,151666,477272,0
2017,21720,710,115937,362280,0
2019,21720,710,402777,364657,0
2021,21720,710,340686,801520,0
1984,21720,720,524175,710751,15712
1987,21720,720,584567,621601,30869
1990,21720,720,651925,1176612,0
1993,21720,720,761935,1139040,0
1996,21720,720,1141014,1279769,0
1999,21720,720,674230,967151,0
2001,21720,720,613204,829466,0
2003,21720,720,626019,825876,0
2005,21720,720,339697,471514,0
2007,21720,720,437588,674418,0
2009,21720,720,873621,1085143,11865
2011,21720,720,487059,859101,0
2013,21720,720,611398,1033378,78450
2015,21720,720,235294,384924,0
2017,21720,720,191560,346683,0
2019,21720,720,168707,569316,0
2021,21720,720,295864,524534,0
1984,21720,730,675124,674451,13459
1987,21720,730,344585,453876,30869
1990,21720,730,717402,739601,0
1993,21720,730,697983,814384,0
1996,21720,730,985027,1015322,0
1999,21720,730,484975,906719,0
2001,21720,730,509169,312771,0
2003,21720,730,409328,789466,0
2005,21720,730,292049,392247,0
2007,21720,730,341462,443285,0
2009,21720,730,455070,1422057,0
2011,21720,730,279431,528436,0
2013,21720,730,474932,936005,0
2015,21720,730,277171,393526,0
2017,21720,730,79580,263910,0
2019,21720,730,172633,258934,0
2021,21720,730,153051,433610,0
1984,21720,740,252496,414775,16177
1987,21720,740,275203,646286,61737
1990,21720,740,513864,660178,0
1993,21720,740,371418,876459,0
1996,21720,740,949887,1883948,0
1999,21720,740,335516,734686,0
2001,21720,740,410414,748744,0
2003,21720,740,350164,537579,0
2005,21720,740,124633,451788,0
2007,21720,740,344625,435053,0
2009,21720,740,425462,716682,0
2011,21720,740,59625,349361,0
2013,21720,740,154585,724792,0
2015,21720,740,153847,456150,0
2017,21720,740,71658,176746,0
2019,21720,740,79070,358856,0
2021,21720,740,201607,373633,0
1984,21720,750,267682,799790,0
1987,21720,750,108392,615072,0
1990,21720,750,207669,572294,0
1993,21720,750,198958,642009,0
1996,21720,750,416726,861632,0
1999,21720,750,214463,508591,0
2001,21720,750,374632,470042,0
2003,21720,750,377340,435618,0
2005,21720,750,179914,367174,0
2007,21720,750,322777,628750,0
2009,21720,750,431697,1286062,0
2011,21720,750,280229,233674,0
2013,21720,750,192627,444873,0
2015,21720,750,55718,333419,0
2017,21720,750,50199,190687,0
2019,21720,750,110381,91181,0
2021,21720,750,145914,169538,0
1984,21720,760,336889,796747,8792
1987,21720,760,270601,394978,0
1990,21720,760,334747,455991,0
1993,21720,760,263658,669784,0
1996,21720,760,436247,968412,0
1999,21720,760,115973,586295,0
2001,21720,760,241506,600432,0
2003,21720,760,334958,233017,0
2005,21720,760,160082,503615,0
2007,21720,760,74060,315396,0
2009,21720,760,367115,802346,0
2011,21720,760,157553,342875,0
2013,21720,760,136446,260185,0
2015,21720,760,14582,212334,0
2017,21720,760,55889,238247,0
2019,21720,760,124530,360685,0
2021,21720,760,86845,172805,0
1984,21720,770,306346,720109,2900
1987,21720,770,86165,245376,0
1990,21720,770,203538,427804,0
1993,21720,770,207467,552638,0
1996,21720,770,164903,847238,0
1999,21720,770,169332,523195,0
2001,21720,770,234953,481619,0
2003,21720,770,213002,420089,0
2005,21720,770,112196,282446,0
2007,21720,770,95921,478763,0
2009,21720,770,380420,572871,0
2011,21720,770,145966,168492,0
2013,21720,770,15718,387622,0
2015,21720,770,62175,156188,0
2017,21720,770,91486,144426,0
2019,21720,770,77392,176087,0
2021,21720,770,138511,277866,0
1984,21720,780,132635,381425,0
1987,21720,780,142643,406427,0
1990,21720,780,99629,434831,0
1993,21720,780,456123,280799,0
1996,21720,780,116109,966416,0
1999,21720,780,178853,464171,0
2001,21720,780,47323,360935,0
2003,21720,780,221927,400515,0
2005,21720,780,100475,229266,0
2007,21720,780,59552,269421,0
2009,21720,780,205448,391262,0
2011,21720,780,134657,124888,0
2013,21720,780,92685,128557,0
2015,21720,780,77232,133475,0
2017,21720,780,123411,51265,0
2019,21720,780,90331,189505,0
2021,21720,780,23518,134251,0
1984,21720,790,186344,1268088,6135
1987,21720,790,70343,419253,0
1990,21720,790,146950,430541,0
1993,21720,790,142133,376873,0
1996,21720,790,273819,843385,0
1999,21720,790,86346,348173,0
2001,21720,790,106188,199375,0
2003,21720,790,214158,471149,0
2005,21720,790,84737,91448,0
2007,21720,790,54585,100309,0
2009,21720,790,255497,218544,0
2011,21720,790,38564,151976,0
2013,21720,790,10051,245002,0
2015,21720,790,68428,122404,0
2017,21720,790,54380,84425,0
2019,21720,790,83397,97576,0
2021,21720,790,14495,244451,0
1984,21720,800,240331,1370618,14709
1987,21720,800,128442,135609,0
1990,21720,800,108640,426980,0
1993,21720,800,103545,268330,0
1996,21720,800,176092,371249,0
1999,21720,800,48214,153118,0
2001,21720,800,205849,276322,0
2003,21720,800,107908,421623,0
2005,21720,800,113425,239316,0
2007,21720,800,49287,162298,0
2009,21720,800,132262,267831,0
2011,21720,800,60592,336394,0
2013,21720,800,19323,274793,0
2015,21720,800,44941,97575,0
2017,21720,800,67808,90055,0
2019,21720,800,49975,195505,0
2021,21720,800,89716,146548,0
1984,21720,810,70293,653911,0
1987,21720,810,43549,141371,0
1990,21720,810,186140,303480,0
1993,21720,810,116837,242403,0
1996,21720,810,156117,418996,0
1999,21720,810,16804,193025,0
2001,21720,810,14074,272482,0
2003,21720,810,99336,382147,0
2005,21720,810,50904,193681,0
2007,21720,810,70462,123634,0
2009,21720,810,60398,230450,0
2011,21720,810,11335,122537,0
2013,21720,810,11588,88912,0
2015,21720,810,18608,229800,0
