survey,year,species_code,subarea,length,males,females,unsexed,total
BS,2019,10210,999999,420,29314,10483006,0,10512320
BS,2019,10210,999999,430,0,4238637,0,4238637
BS,2019,10210,999999,440,0,1134777,0,1134777
BS,2019,10210,999999,450,0,307705,0,307705
BS,2019,10210,999999,500,0,29499,0,29499
BS,2021,10210,999999,60,0,0,1667511,1667511
BS,2021,10210,999999,70,0,0,2239542,2239542
BS,2021,10210,999999,80,2851464,0,833755,3685219
BS,2021,10210,999999,90,1435777,2679925,1778621,5894323
BS,2021,10210,999999,100,6039946,4981362,0,11021308
BS,2021,10210,999999,110,8257828,14509481,572031,23339340
BS,2021,10210,999999,120,41243899,49868342,277322,91389563
BS,2021,10210,999999,130,94939865,77665558,0,172605422
BS,2021,10210,999999,140,105857073,128979075,0,234836148
BS,2021,10210,999999,150,104260691,135506430,0,239767121
BS,2021,10210,999999,160,141489574,156124464,0,297614038
BS,2021,10210,999999,170,186620559,189122734,0,375743293
BS,2021,10210,999999,180,227936339,230145697,429206,458511242
BS,2021,10210,999999,190,230961866,255705636,2544268,489211769
BS,2021,10210,999999,200,250822001,241978664,3433648,496234313
BS,2021,10210,999999,210,188330327,224643540,5569356,418543223
BS,2021,10210,999999,220,173638551,190743127,9871739,374253417
BS,2021,10210,999999,230,140667713,137051557,7715386,285434656
BS,2021,10210,999999,240,134134149,100526371,5140150,239800670
BS,2021,10210,999999,250,100207708,132249235,5559033,238015976
BS,2021,10210,999999,260,113357208,113775353,3423326,230555887
BS,2021,10210,999999,270,113486416,92317611,1716824,207520851
BS,2021,10210,999999,280,105317760,104167513,1716824,211202097
BS,2021,10210,999999,290,105796338,104343238,2125384,212264960
BS,2021,10210,999999,300,141288873,112748501,2570317,256607691
BS,2021,10210,999999,310,153914561,110419435,2983797,267317792
BS,2021,10210,999999,320,191768807,145987751,3361388,341117946
BS,2021,10210,999999,330,164249651,159540322,3361388,327151361
BS,2021,10210,999999,340,126915081,171545316,4199154,302659552
BS,2021,10210,999999,350,68588041,179888049,5036921,253513010
BS,2021,10210,999999,360,33958914,140158464,3371711,177489089
BS,2021,10210,999999,370,13024380,97061731,2094416,112180527
BS,2021,10210,999999,380,7340109,66486605,2104739,75931453
BS,2021,10210,999999,390,3064693,54162137,837766,58064596
BS,2021,10210,999999,400,365178,31780335,418883,32564396
BS,2021,10210,999999,410,107854,7451171,0,7559024
BS,2021,10210,999999,420,17661,8455238,0,8472899
BS,2021,10210,999999,430,0,1631921,0,1631921
BS,2021,10210,999999,440,0,664668,0,664668
BS,2021,10210,999999,460,0,16734,0,16734
BS,2017,10261,999999,40,0,0,1670909,1670909
BS,2017,10261,999999,60,818584,0,3784362,4602947
BS,2017,10261,999999,70,5058543,1703555,12151406,18913504
BS,2017,10261,999999,80,7855536,2301730,4380234,14537501
BS,2017,10261,999999,90,24542377,18605664,2253361,45401401
BS,2017,10261,999999,100,60451346,40825434,6128608,107405388
BS,2017,10261,999999,110,101243697,66810237,8451813,176505747
BS,2017,10261,999999,120,130928680,119803604,17958390,268690673
BS,2017,10261,999999,130,175133920,141477837,18640911,335252667
BS,2017,10261,999999,140,144925177,112426204,9781293,267132674
BS,2017,10261,999999,150,88129733,85916138,3419051,177464922
BS,2017,10261,999999,160,98382976,57744370,1312038,157439384
BS,2017,10261,999999,170,90561336,57594543,0,148155879
BS,2017,10261,999999,180,92795789,61328430,0,154124219
BS,2017,10261,999999,190,74058340,57525352,0,131583692
BS,2017,10261,999999,200,48188551,43808448,0,91996998
BS,2017,10261,999999,210,34517995,33185263,0,67703258
BS,2017,10261,999999,220,26564522,31241564,0,57806086
BS,2017,10261,999999,230,35580681,18081122,0,53661803
BS,2017,10261,999999,240,36575310,35742073,0,72317383
BS,2017,10261,999999,250,46419817,42215754,0,88635571
BS,2017,10261,999999,260,61513136,37508810,0,99021946
BS,2017,10261,999999,270,75510974,47840094,0,123351069
BS,2017,10261,999999,280,141708471,49049010,0,190757481
BS,2017,10261,999999,290,232878812,54843395,0,287722207
BS,2017,10261,999999,300,240733231,61701627,0,302434858
BS,2017,10261,999999,310,181733721,63685788,0,245419510
BS,2017,10261,999999,320,118510185,75054681,0,193564866
BS,2017,10261,999999,330,73858295,124925114,0,198783409
BS,2017,10261,999999,340,35942918,181222208,0,217165126
BS,2017,10261,999999,350,20159060,216147125,0,236306185
BS,2017,10261,999999,360,7919895,203948415,0,211868310
BS,2017,10261,999999,370,3443891,182212742,0,185656633
BS,2017,10261,999999,380,4070807,131307050,0,135377857
BS,2017,10261,999999,390,1445411,96479127,0,97924538
BS,2017,10261,999999,400,738520,54541178,0,55279698
BS,2017,10261,999999,410,603092,20399024,0,21002116
BS,2017,10261,999999,420,0,9798216,0,9798216
BS,2017,10261,999999,430,0,3734249,0,3734249
BS,2017,10261,999999,440,0,1686652,0,1686652
BS,2017,10261,999999,450,0,374332,0,374332
BS,2017,10261,999999,460,0,202856,0,202856
BS,2017,10261,999999,470,0,111218,0,111218
BS,2018,10261,999999,60,0,0,472997,472997
BS,2018,10261,999999,70,0,0,1054344,1054344
BS,2018,10261,999999,80,0,662805,769014,1431819
BS,2018,10261,999999,90,1538082,1816703,14994839,18349625
BS,2018,10261,999999,100,9189313,5619105,52802647,67611064
BS,2018,10261,999999,110,19712413,15302008,111145130,146159551
BS,2018,10261,999999,120,48336207,35773003,169001309,253110518
BS,2018,10261,999999,130,71059161,62926620,177248831,311234612
BS,2018,10261,999999,140,103507021,86439030,117495905,307441956
BS,2018,10261,999999,150,108947745,95157027,67060809,271165581
BS,2018,10261,999999,160,99489845,94643162,12617220,206750227
BS,2018,10261,999999,170,75173227,91299867,4851429,171324523
BS,2018,10261,999999,180,62240087,55958304,846021,119044411
BS,2018,10261,999999,190,60435229,49681151,1271787,111388167
BS,2018,10261,999999,200,52310074,45062610,1009401,98382085
BS,2018,10261,999999,210,46524437,38418918,183814,85127169
BS,2018,10261,999999,220,53103251,47297545,424331,100825127
BS,2018,10261,999999,230,49639911,37835530,157889,87633330
BS,2018,10261,999999,240,42748234,34001350,131296,76880880
BS,2018,10261,999999,250,34547024,25638107,136565,60321695
BS,2018,10261,999999,260,38162779,23855005,105370,62123155
BS,2018,10261,999999,270,47425022,28584827,52852,76062700
BS,2018,10261,999999,280,103206506,35421473,263593,138891572
BS,2018,10261,999999,290,165868464,40823333,422149,207113946
BS,2018,10261,999999,300,180348313,48326136,528187,229202636
BS,2018,10261,999999,310,145368981,51002446,1980784,198352211
BS,2018,10261,999999,320,89216935,52347648,1637412,143201995
BS,2018,10261,999999,330,42525625,89107530,739261,132372416
BS,2018,10261,999999,340,23206665,126107792,422483,149736940
BS,2018,10261,999999,350,11064443,179588258,131630,190784331
BS,2018,10261,999999,360,6085719,184860187,131630,191077535
BS,2018,10261,999999,370,1853389,163528038,26259,165407687
BS,2018,10261,999999,380,1764122,109557181,52852,111374155
BS,2018,10261,999999,390,59867,67078036,79111,67217014
BS,2018,10261,999999,400,268056,39816753,0,40084808
BS,2018,10261,999999,410,0,19746149,0,19746149
BS,2018,10261,999999,420,39708,6611819,0,6651527
BS,2018,10261,999999,430,0,2836215,0,2836215
BS,2018,10261,999999,440,0,1693207,0,1693207
BS,2018,10261,999999,450,0,481737,0,481737
BS,2018,10261,999999,460,0,125751,0,125751
BS,2018,10261,999999,480,0,20165,0,20165
BS,2018,10261,999999,490,0,31897,0,31897
BS,2019,10261,999999,60,0,0,198458,198458
BS,2019,10261,999999,70,0,340847,608037,948884
BS,2019,10261,999999,80,0,681695,4346565,5028260
BS,2019,10261,999999,90,763419,680849,3278784,4723053
BS,2019,10261,999999,100,5729462,4623972,11574051,21927485
BS,2019,10261,999999,110,35425298,22642578,44371050,102438927
BS,2019,10261,999999,120,93569901,63223687,83697744,240491332
BS,2019,10261,999999,130,147260651,115911011,70390651,333562312
BS,2019,10261,999999,140,187369611,151028524,63337294,401735429
BS,2019,10261,999999,150,252500643,208174070,67209492,527884205
BS,2019,10261,999999,160,282441385,219176235,55605756,557223376
BS,2019,10261,999999,170,239474452,204334596,26411129,470220177
BS,2019,10261,999999,180,165192035,151408522,7980655,324581212
BS,2019,10261,999999,190,107124451,95922870,1511741,204559063
BS,2019,10261,999999,200,86545514,86825812,970200,174341526
BS,2019,10261,999999,210,75344286,77320132,1966729,154631147
BS,2019,10261,999999,220,59468949,65057065,2622306,127148320
BS,2019,10261,999999,230,55169746,62136214,1966729,119272689
BS,2019,10261,999999,240,46007578,50540970,3933459,100482006
BS,2019,10261,999999,250,52023814,45984653,5900188,103908655
BS,2019,10261,999999,260,54142941,45674780,6072267,105889988
BS,2019,10261,999999,270,45452291,34740431,3449962,83642684
BS,2019,10261,999999,280,59324622,27635905,3277882,90238409
BS,2019,10261,999999,290,126386378,26951526,3449962,156787866
BS,2019,10261,999999,300,138317872,31421570,5105273,174844716
BS,2019,10261,999999,310,102705242,35715704,1827391,140248337
BS,2019,10261,999999,320,79776139,41150100,1311153,122237391
BS,2019,10261,999999,330,31821113,48136099,2622306,82579518
BS,2019,10261,999999,340,19013903,63294438,1311153,83619494
BS,2019,10261,999999,350,7210037,121692744,1966729,130869510
BS,2019,10261,999999,360,1727883,138968394,1966729,142663007
BS,2019,10261,999999,370,1188988,134076084,1966729,137231801
BS,2019,10261,999999,380,4562654,99308040,1311153,105181847
BS,2019,10261,999999,390,551122,63728275,655576,64934974
BS,2019,10261,999999,400,102313,46049771,0,46152084
BS,2019,10261,999999,410,490689,19999283,0,20489972
BS,2019,10261,999999,420,39089,7366777,0,7405866
BS,2019,10261,999999,430,0,3035758,0,3035758
BS,2019,10261,999999,440,167798,1699755,0,1867553
BS,2019,10261,999999,450,0,424647,0,424647
BS,2019,10261,999999,460,0,127775,0,127775
BS,2021,10261,999999,40,0,0,154954,154954
BS,2021,10261,999999,60,0,0,33344,33344
BS,2021,10261,999999,70,0,0,2747524,2747524
BS,2021,10261,999999,80,145516,938105,4690130,5773751
BS,2021,10261,999999,90,6430229,3009335,9320275,18759839
BS,2021,10261,999999,100,56732423,19599546,43919770,120251739
BS,2021,10261,999999,110,110276302,61561084,65719481,237556867
BS,2021,10261,999999,120,139158129,85309142,88408922,312876193
BS,2021,10261,999999,130,90026916,67943410,64441756,222412083
BS,2021,10261,999999,140,107703710,91735899,24486299,223925908
BS,2021,10261,999999,150,147244141,136354243,4644182,288242565
BS,2021,10261,999999,160,203653803,196704551,1287544,401645898
BS,2021,10261,999999,170,194442433,189027109,0,383469541
BS,2021,10261,999999,180,209503046,196719279,0,406222325
BS,2021,10261,999999,190,169007365,161898465,0,330905830
BS,2021,10261,999999,200,154218792,161244333,0,315463125
BS,2021,10261,999999,210,116582543,109460624,0,226043167
BS,2021,10261,999999,220,115679953,131394938,0,247074891
BS,2021,10261,999999,230,109909761,111983708,29468,221922937
BS,2021,10261,999999,240,141576977,122780191,58937,264416106
BS,2021,10261,999999,250,134017184,127378584,58937,261454704
BS,2021,10261,999999,260,103004453,106522438,88405,209615296
BS,2021,10261,999999,270,96127506,113781708,0,209909214
BS,2021,10261,999999,280,106054971,81427063,0,187482034
BS,2021,10261,999999,290,98630733,63055854,58937,161745524
BS,2021,10261,999999,300,104047107,62872457,29468,166949032
BS,2021,10261,999999,310,103790749,62238877,29468,166059094
BS,2021,10261,999999,320,58725612,56235243,88405,115049260
BS,2021,10261,999999,330,31759135,49240669,0,80999804
BS,2021,10261,999999,340,9764760,49828462,29468,59622691
BS,2021,10261,999999,350,5242755,68195503,29468,73467726
BS,2021,10261,999999,360,2293849,84132989,88405,86515244
BS,2021,10261,999999,370,2429219,100003118,27256,102459593
BS,2021,10261,999999,380,2117490,88539286,0,90656776
BS,2021,10261,999999,390,1054834,69417154,56724,70528712
BS,2021,10261,999999,400,87892,38832055,0,38919947
BS,2021,10261,999999,410,310155,20476089,0,20786245
BS,2021,10261,999999,420,57474,9712603,0,9770077
BS,2021,10261,999999,430,0,5384567,0,5384567
BS,2021,10261,999999,440,0,3368674,0,3368674
BS,2021,10261,999999,450,0,148417,0,148417
BS,2017,10285,999999,60,119340,0,200335,319675
BS,2017,10285,999999,100,98642,0,0,98642
BS,2017,10285,999999,110,0,143213,0,143213
BS,2017,10285,999999,120,0,0,34026,34026
BS,2017,10285,999999,130,252278,97389,0,349667
BS,2017,10285,999999,140,116663,317272,0,433935
BS,2017,10285,999999,150,530843,387035,0,917878
BS,2017,10285,999999,160,878593,421061,0,1299654
BS,2017,10285,999999,170,779962,737880,0,1517842
BS,2017,10285,999999,180,561208,691870,0,1253078
BS,2017,10285,999999,190,2070533,1279284,0,3349817
BS,2017,10285,999999,200,1540656,975505,0,2516160
BS,2017,10285,999999,210,1959102,1840130,0,3799232
BS,2017,10285,999999,220,1958700,1223993,0,3182693
BS,2017,10285,999999,230,1565363,1020045,0,2585408
BS,2017,10285,999999,240,2001759,2247740,0,4249499
BS,2017,10285,999999,250,1765247,3184872,0,4950119
BS,2017,10285,999999,260,4162218,2780280,0,6942498
BS,2017,10285,999999,270,3880335,3666692,0,7547027
BS,2017,10285,999999,280,5588698,6017081,0,11605779
BS,2017,10285,999999,290,9825915,6445611,0,16271526
BS,2017,10285,999999,300,8502612,5565880,0,14068491
BS,2017,10285,999999,310,14580992,5498537,0,20079528
BS,2017,10285,999999,320,22017664,6981351,0,28999016
BS,2017,10285,999999,330,30712948,6454977,0,37167925
BS,2017,10285,999999,340,39896847,8544584,0,48441431
BS,2017,10285,999999,350,48434525,7238352,0,55672877
BS,2017,10285,999999,360,49389894,10495895,0,59885789
BS,2017,10285,999999,370,38539379,12683201,0,51222580
BS,2017,10285,999999,380,24728332,13170352,0,37898684
BS,2017,10285,999999,390,14847975,18710219,0,33558195
BS,2017,10285,999999,400,7303367,23574988,0,30878355
BS,2017,10285,999999,410,2880495,23331475,0,26211970
BS,2017,10285,999999,420,1572834,22973661,0,24546495
BS,2017,10285,999999,430,270564,21955389,0,22225954
BS,2017,10285,999999,440,482090,19846308,0,20328399
BS,2017,10285,999999,450,61141,17952867,0,18014008
BS,2017,10285,999999,460,179025,12985857,0,13164882
BS,2017,10285,999999,470,110953,14451250,0,14562203
BS,2017,10285,999999,480,0,10915273,0,10915273
BS,2017,10285,999999,490,29584,6917446,0,6947030
BS,2017,10285,999999,500,30571,5404261,0,5434831
BS,2017,10285,999999,510,30571,4870354,0,4900924
BS,2017,10285,999999,520,30571,3852482,0,3883052
BS,2017,10285,999999,530,0,1482686,0,1482686
BS,2017,10285,999999,540,0,1113495,0,1113495
BS,2017,10285,999999,550,0,680250,0,680250
BS,2017,10285,999999,560,0,105809,0,105809
BS,2017,10285,999999,570,0,86544,0,86544
BS,2017,10285,999999,580,0,205232,0,205232
BS,2017,10285,999999,590,0,152122,0,152122
BS,2018,10285,999999,100,132308,0,0,132308
BS,2018,10285,999999,110,66154,141156,24660,231970
BS,2018,10285,999999,120,141156,90893,0,232048
BS,2018,10285,999999,130,66154,107550,59094,232798
BS,2018,10285,999999,140,80199,33062,59094,172356
BS,2018,10285,999999,150,239498,50749,0,290247
BS,2018,10285,999999,160,75488,80199,0,155687
BS,2018,10285,999999,170,169879,50749,0,220628
BS,2018,10285,999999,180,722309,133051,0,855360
BS,2018,10285,999999,190,719018,451521,0,1170539
BS,2018,10285,999999,200,1174544,838117,0,2012660
BS,2018,10285,999999,210,2038032,1212908,0,3250940
BS,2018,10285,999999,220,2079547,1306711,0,3386258
BS,2018,10285,999999,230,2750516,2417394,0,5167909
BS,2018,10285,999999,240,3401718,2428769,0,5830487
BS,2018,10285,999999,250,4726931,2663218,0,7390148
BS,2018,10285,999999,260,5067452,2842638,0,7910090
BS,2018,10285,999999,270,5409876,3160219,0,8570095
BS,2018,10285,999999,280,6052672,4280275,0,10332947
BS,2018,10285,999999,290,6829125,4280135,0,11109260
BS,2018,10285,999999,300,10331193,4215484,0,14546676
BS,2018,10285,999999,310,13496999,4378462,0,17875461
BS,2018,10285,999999,320,18372567,5927665,0,24300232
BS,2018,10285,999999,330,24743507,5879785,0,30623293
BS,2018,10285,999999,340,35932744,6606739,0,42539483
BS,2018,10285,999999,350,41082017,6858040,0,47940057
BS,2018,10285,999999,360,35614681,7869539,0,43484220
BS,2018,10285,999999,370,29540873,8763687,0,38304560
BS,2018,10285,999999,380,18125552,8452683,0,26578234
BS,2018,10285,999999,390,11699130,12030737,0,23729867
BS,2018,10285,999999,400,5511832,14061401,0,19573234
BS,2018,10285,999999,410,3237059,18977973,0,22215031
BS,2018,10285,999999,420,1455074,20600235,0,22055309
BS,2018,10285,999999,430,689186,20672806,0,21361992
BS,2018,10285,999999,440,664526,20968643,0,21633170
BS,2018,10285,999999,450,1003834,18307623,0,19311457
BS,2018,10285,999999,460,266919,14338317,0,14605236
BS,2018,10285,999999,470,297112,14083933,0,14381045
BS,2018,10285,999999,480,274821,10082538,0,10357359
BS,2018,10285,999999,490,178316,7017302,0,7195618
BS,2018,10285,999999,500,97026,6434200,0,6531226
BS,2018,10285,999999,510,262978,4597007,0,4859986
BS,2018,10285,999999,520,0,3090220,0,3090220
BS,2018,10285,999999,530,0,1456662,0,1456662
BS,2018,10285,999999,540,0,1667887,0,1667887
BS,2018,10285,999999,550,0,322642,0,322642
BS,2018,10285,999999,560,74278,175198,0,249476
BS,2018,10285,999999,570,0,175592,0,175592
BS,2018,10285,999999,580,0,47172,0,47172
BS,2018,10285,999999,600,0,86449,0,86449
BS,2019,10285,999999,110,58542,0,0,58542
BS,2019,10285,999999,120,28844,0,0,28844
BS,2019,10285,999999,130,146454,29587,0,176041
BS,2019,10285,999999,140,177795,56672,0,234467
BS,2019,10285,999999,150,207790,60561,0,268351
BS,2019,10285,999999,160,298188,176062,0,474251
BS,2019,10285,999999,170,151076,245257,0,396333
BS,2019,10285,999999,180,412779,291207,0,703986
BS,2019,10285,999999,190,1175811,512447,0,1688258
BS,2019,10285,999999,200,1563245,963987,0,2527232
BS,2019,10285,999999,210,1540843,1365798,0,2906642
BS,2019,10285,999999,220,2031629,3262049,0,5293678
BS,2019,10285,999999,230,3191625,2029243,0,5220869
BS,2019,10285,999999,240,4829632,2951974,0,7781606
BS,2019,10285,999999,250,4818982,4012540,0,8831522
BS,2019,10285,999999,260,4780014,3881264,0,8661278
BS,2019,10285,999999,270,5143952,4102254,0,9246206
BS,2019,10285,999999,280,6353591,4934330,0,11287921
BS,2019,10285,999999,290,7427222,4643862,0,12071083
BS,2019,10285,999999,300,8320445,5194586,0,13515031
BS,2019,10285,999999,310,10502121,5924239,89487,16515847
BS,2019,10285,999999,320,12630686,5824969,0,18455655
BS,2019,10285,999999,330,17347723,5637907,0,22985630
BS,2019,10285,999999,340,25619818,5919910,0,31539728
BS,2019,10285,999999,350,28578434,6455470,89487,35123390
BS,2019,10285,999999,360,31239102,6985361,268460,38492923
BS,2019,10285,999999,370,24479851,7461537,268460,32209848
BS,2019,10285,999999,380,16079516,9636389,447434,26163338
BS,2019,10285,999999,390,9855867,9557581,715894,20129341
BS,2019,10285,999999,400,5157443,11669394,89487,16916324
BS,2019,10285,999999,410,3485047,13008223,536920,17030190
BS,2019,10285,999999,420,1191465,13383551,447434,15022449
BS,2019,10285,999999,430,952792,16828514,805380,18586687
BS,2019,10285,999999,440,375216,16859262,357947,17592425
BS,2019,10285,999999,450,77624,16023713,984354,17085690
BS,2019,10285,999999,460,252643,14129916,894867,15277426
BS,2019,10285,999999,470,0,10782896,805380,11588276
BS,2019,10285,999999,480,67049,10280767,626407,10974223
BS,2019,10285,999999,490,193646,7409824,1342301,8945771
BS,2019,10285,999999,500,0,4848478,268460,5116938
BS,2019,10285,999999,510,89832,4492498,626407,5208737
BS,2019,10285,999999,520,0,2593971,447434,3041405
BS,2019,10285,999999,530,29264,1525536,0,1554800
BS,2019,10285,999999,540,0,890497,0,890497
BS,2019,10285,999999,550,0,478723,89487,568209
BS,2019,10285,999999,560,0,497531,0,497531
BS,2019,10285,999999,570,0,119521,0,119521
BS,2019,10285,999999,580,0,111364,0,111364
BS,2019,10285,999999,600,0,29530,0,29530
BS,2019,10285,999999,630,0,28020,0,28020
BS,2021,10285,999999,80,0,78803,0,78803
BS,2021,10285,999999,90,42418,0,0,42418
BS,2021,10285,999999,100,564497,221168,0,785666
BS,2021,10285,999999,110,302287,524329,0,826615
BS,2021,10285,999999,120,244757,128002,0,372759
BS,2021,10285,999999,130,1023353,118444,0,1141797
BS,2021,10285,999999,140,681417,125197,0,806614
BS,2021,10285,999999,150,639364,370759,0,1010123
BS,2021,10285,999999,160,488009,475015,0,963024
BS,2021,10285,999999,170,1739830,832225,0,2572056
BS,2021,10285,999999,180,2951449,1641402,0,4592851
BS,2021,10285,999999,190,3849850,2104319,0,5954170
BS,2021,10285,999999,200,3621043,4707117,0,8328160
BS,2021,10285,999999,210,6547269,3844162,0,10391430
BS,2021,10285,999999,220,7065566,6946636,0,14012203
BS,2021,10285,999999,230,9847281,6527200,0,16374481
BS,2021,10285,999999,240,8927815,7299735,0,16227550
BS,2021,10285,999999,250,9069205,9755811,0,18825016
BS,2021,10285,999999,260,9158910,8485864,0,17644775
BS,2021,10285,999999,270,10959431,7621910,0,18581341
BS,2021,10285,999999,280,11758226,6757772,0,18515998
BS,2021,10285,999999,290,12361710,10162212,30362,22554284
BS,2021,10285,999999,300,13550674,8920623,0,22471297
BS,2021,10285,999999,310,15985275,8279442,0,24264717
BS,2021,10285,999999,320,14288235,7754301,0,22042537
BS,2021,10285,999999,330,20407297,9667493,0,30074790
BS,2021,10285,999999,340,23545703,9271995,0,32817698
BS,2021,10285,999999,350,29640501,11424951,0,41065452
BS,2021,10285,999999,360,25484568,8619713,0,34104280
BS,2021,10285,999999,370,19172830,8678458,54004,27905292
BS,2021,10285,999999,380,15969768,10379868,0,26349636
BS,2021,10285,999999,390,7733520,8511817,16946,16262283
BS,2021,10285,999999,400,4899617,9606107,0,14505724
BS,2021,10285,999999,410,2523474,8755370,0,11278843
BS,2021,10285,999999,420,1623331,12303607,33892,13960830
BS,2021,10285,999999,430,123916,11172468,54004,11350387
BS,2021,10285,999999,440,413770,11349462,0,11763232
BS,2021,10285,999999,450,447890,11618451,0,12066341
BS,2021,10285,999999,460,125716,9045867,27002,9198585
BS,2021,10285,999999,470,586232,8722068,0,9308299
BS,2021,10285,999999,480,152988,7856280,0,8009268
BS,2021,10285,999999,490,0,6641401,30362,6671763
BS,2021,10285,999999,500,28271,4648458,0,4676729
BS,2021,10285,999999,510,143539,2607952,16946,2768436
BS,2021,10285,999999,520,0,1756522,0,1756522
BS,2021,10285,999999,530,0,1144620,0,1144620
BS,2021,10285,999999,540,266379,1505374,0,1771753
BS,2021,10285,999999,550,0,248919,30362,279281
BS,2021,10285,999999,560,0,95750,0,95750
BS,2021,10285,999999,570,0,171241,0,171241
BS,2021,10285,999999,580,0,259498,0,259498
BS,2017,21720,999999,100,0,32035,30114,62149
BS,2017,21720,999999,110,0,0,62835,62835
BS,2017,21720,999999,120,27178,158340,214885,400404
BS,2017,21720,999999,130,187893,250420,652826,1091139
BS,2017,21720,999999,140,336664,184029,901630,1422322
BS,2017,21720,999999,150,309083,556320,555525,1420928
BS,2017,21720,999999,160,646321,1096320,151339,1893980
BS,2017,21720,999999,170,751916,963767,29733,1745415
BS,2017,21720,999999,180,1020684,1107713,30980,2159377
BS,2017,21720,999999,190,1227596,1387571,0,2615167
BS,2017,21720,999999,200,1546560,1423471,0,2970031
BS,2017,21720,999999,210,1784329,2063590,0,3847919
BS,2017,21720,999999,220,2014320,2085765,0,4100086
BS,2017,21720,999999,230,2166519,2673971,0,4840490
BS,2017,21720,999999,240,2627688,2779691,0,5407379
BS,2017,21720,999999,250,2293988,3285605,0,5579593
BS,2017,21720,999999,260,2300643,2803284,0,5103927
BS,2017,21720,999999,270,2287358,1906642,0,4193999
BS,2017,21720,999999,280,1431234,1549056,0,2980289
BS,2017,21720,999999,290,1472495,1561292,0,3033787
BS,2017,21720,999999,300,1461908,1351745,0,2813653
BS,2017,21720,999999,310,1889443,1776070,0,3665513
BS,2017,21720,999999,320,1562027,1257715,0,2819742
BS,2017,21720,999999,330,1945701,1512788,0,3458490
BS,2017,21720,999999,340,1980543,1564940,0,3545483
BS,2017,21720,999999,350,1845150,1996659,0,3841810
BS,2017,21720,999999,360,1581932,2387592,0,3969524
BS,2017,21720,999999,370,2683699,2205739,0,4889439
BS,2017,21720,999999,380,2293426,2203743,0,4497169
BS,2017,21720,999999,390,1870704,2890387,0,4761090
BS,2017,21720,999999,400,2641713,2482151,0,5123864
BS,2017,21720,999999,410,2858249,2782331,29244,5669825
BS,2017,21720,999999,420,2771772,2296987,0,5068759
BS,2017,21720,999999,430,3254513,2685647,0,5940160
BS,2017,21720,999999,440,3721728,3651259,0,7372987
BS,2017,21720,999999,450,3209695,2847558,0,6057253
BS,2017,21720,999999,460,4132885,3611691,0,7744576
BS,2017,21720,999999,470,3756991,3440245,0,7197236
BS,2017,21720,999999,480,3614927,3868866,0,7483793
BS,2017,21720,999999,490,4893881,3812758,0,8706639
BS,2017,21720,999999,500,5199210,5044998,0,10244208
BS,2017,21720,999999,510,4394049,4941993,0,9336042
BS,2017,21720,999999,520,5708359,5249402,0,10957761
BS,2017,21720,999999,530,5707261,5360798,0,11068058
