species_code,stratum,hauljoin,vessel,cruise,sex,length,age,year
21720,10,-15326,94,201601,2,650,6,2016
10210,10,-15326,94,201601,1,370,29,2016
10210,10,-15326,94,201601,1,290,13,2016
10210,10,-15326,94,201601,1,280,9,2016
10210,10,-15326,94,201601,1,200,7,2016
10210,10,-15326,94,201601,1,250,8,2016
10210,10,-15326,94,201601,1,130,4,2016
10210,10,-15326,94,201601,1,350,19,2016
10210,10,-15326,94,201601,2,320,17,2016
10210,10,-15326,94,201601,2,330,17,2016
21740,10,-15327,94,201601,2,490,7,2016
21740,10,-15327,94,201601,2,540,8,2016
21740,10,-15327,94,201601,1,490,8,2016
21740,10,-15327,94,201601,1,570,10,2016
21740,10,-15327,94,201601,3,150,1,2016
21740,10,-15327,94,201601,3,120,1,2016
10285,10,-15327,94,201601,1,220,7,2016
10285,10,-15327,94,201601,1,330,7,2016
10285,10,-15327,94,201601,1,320,7,2016
10285,10,-15327,94,201601,1,260,6,2016
10285,10,-15327,94,201601,1,250,5,2016
10285,10,-15327,94,201601,1,300,6,2016
10285,10,-15327,94,201601,1,290,8,2016
10285,10,-15327,94,201601,2,290,11,2016
10285,10,-15327,94,201601,2,310,7,2016
10285,10,-15327,94,201601,2,230,7,2016
10285,10,-15327,94,201601,2,280,6,2016
10285,10,-15327,94,201601,2,270,7,2016
10285,10,-15327,94,201601,2,320,8,2016
10285,10,-15327,94,201601,2,240,8,2016
10285,10,-15327,94,201601,2,360,9,2016
10285,10,-15327,94,201601,2,250,7,2016
21740,10,-15328,94,201601,3,110,1,2016
21740,10,-15328,94,201601,3,110,1,2016
21740,10,-15328,94,201601,2,580,7,2016
21740,10,-15328,94,201601,2,600,8,2016
21740,10,-15328,94,201601,1,620,17,2016
21740,10,-15328,94,201601,1,510,6,2016
10210,10,-15329,94,201601,1,120,3,2016
10210,10,-15329,94,201601,1,190,7,2016
10210,10,-15329,94,201601,1,180,7,2016
21720,10,-15329,94,201601,2,200,1,2016
21720,10,-15329,94,201601,2,220,1,2016
21720,10,-15329,94,201601,2,650,6,2016
21720,10,-15329,94,201601,1,480,3,2016
10130,10,-15329,94,201601,3,140,3,2016
10130,10,-15329,94,201601,3,130,2,2016
21740,10,-15329,94,201601,2,570,9,2016
21740,10,-15329,94,201601,2,660,8,2016
21740,10,-15329,94,201601,1,530,8,2016
21740,10,-15329,94,201601,1,520,8,2016
21740,10,-15329,94,201601,3,130,1,2016
21740,10,-15329,94,201601,3,120,1,2016
10210,10,-15329,94,201601,2,120,3,2016
10210,10,-15329,94,201601,2,110,3,2016
10210,10,-15329,94,201601,2,170,7,2016
10210,10,-15329,94,201601,2,180,8,2016
10210,10,-15329,94,201601,2,190,7,2016
10210,10,-15329,94,201601,2,110,2,2016
10210,10,-15329,94,201601,2,130,4,2016
10210,10,-15329,94,201601,1,120,3,2016
10210,10,-15329,94,201601,1,200,7,2016
10210,10,-15329,94,201601,1,130,5,2016
10210,10,-15329,94,201601,3,70,1,2016
10210,10,-15329,94,201601,1,140,6,2016
10210,10,-15329,94,201601,1,160,7,2016
10210,10,-15329,94,201601,1,130,4,2016
10210,10,-15329,94,201601,1,170,8,2016
10210,20,-15332,94,201601,2,130,4,2016
10210,20,-15332,94,201601,2,230,7,2016
10210,20,-15332,94,201601,2,160,7,2016
10210,20,-15332,94,201601,2,120,4,2016
10210,20,-15332,94,201601,2,150,6,2016
10210,20,-15332,94,201601,2,110,4,2016
10210,20,-15332,94,201601,2,170,7,2016
10210,20,-15332,94,201601,2,180,7,2016
10210,20,-15332,94,201601,2,360,32,2016
10210,20,-15332,94,201601,2,190,7,2016
10210,20,-15332,94,201601,2,200,7,2016
10210,20,-15332,94,201601,2,370,15,2016
10210,20,-15332,94,201601,2,390,33,2016
10210,20,-15332,94,201601,2,350,21,2016
10210,20,-15332,94,201601,2,310,12,2016
10210,20,-15332,94,201601,1,160,7,2016
10210,20,-15332,94,201601,1,330,10,2016
10210,20,-15332,94,201601,1,340,27,2016
10210,20,-15332,94,201601,1,320,12,2016
10210,20,-15332,94,201601,1,300,22,2016
10210,20,-15332,94,201601,1,200,7,2016
10210,20,-15332,94,201601,1,350,21,2016
10210,20,-15332,94,201601,1,190,8,2016
21720,20,-15332,94,201601,1,670,5,2016
21720,20,-15332,94,201601,1,660,5,2016
21720,20,-15332,94,201601,2,460,5,2016
21720,20,-15332,94,201601,2,510,4,2016
21740,20,-15332,94,201601,3,120,1,2016
21740,20,-15332,94,201601,1,560,13,2016
21740,20,-15332,94,201601,1,610,11,2016
21740,20,-15332,94,201601,2,520,7,2016
21740,20,-15332,94,201601,2,540,8,2016
10261,10,-15330,94,201601,3,60,1,2016
10261,10,-15330,94,201601,3,80,1,2016
10261,10,-15330,94,201601,3,90,2,2016
21740,10,-15330,94,201601,2,580,8,2016
21740,10,-15330,94,201601,2,530,8,2016
21740,10,-15330,94,201601,1,610,11,2016
21740,10,-15330,94,201601,1,620,9,2016
21740,10,-15330,94,201601,3,120,1,2016
21740,10,-15330,94,201601,3,110,1,2016
21720,10,-15331,94,201601,2,570,4,2016
21720,10,-15331,94,201601,2,710,5,2016
21720,10,-15331,94,201601,1,610,4,2016
21720,10,-15331,94,201601,1,640,5,2016
21740,10,-15331,94,201601,1,520,8,2016
21740,10,-15331,94,201601,1,630,10,2016
21740,10,-15331,94,201601,1,560,10,2016
21740,10,-15331,94,201601,2,610,7,2016
21740,10,-15331,94,201601,3,150,1,2016
21740,10,-15331,94,201601,3,140,1,2016
10261,20,-15333,94,201601,1,310,11,2016
21720,20,-15333,94,201601,1,640,6,2016
21720,20,-15333,94,201601,1,500,4,2016
21720,20,-15333,94,201601,2,490,5,2016
21720,20,-15333,94,201601,2,600,5,2016
21740,20,-15333,94,201601,3,110,1,2016
21740,20,-15333,94,201601,3,120,1,2016
21740,20,-15333,94,201601,1,510,8,2016
21740,20,-15333,94,201601,1,530,8,2016
21740,20,-15333,94,201601,2,580,8,2016
21740,20,-15333,94,201601,2,520,8,2016
10261,20,-15333,94,201601,2,170,4,2016
10261,20,-15333,94,201601,2,160,4,2016
10261,20,-15333,94,201601,3,110,2,2016
10261,20,-15333,94,201601,3,90,2,2016
10261,20,-15333,94,201601,2,330,15,2016
10261,20,-15333,94,201601,3,80,2,2016
10261,20,-15333,94,201601,3,100,2,2016
10261,20,-15333,94,201601,2,340,11,2016
10261,20,-15333,94,201601,2,380,10,2016
10261,20,-15333,94,201601,2,370,26,2016
10261,20,-15333,94,201601,2,360,16,2016
10261,20,-15333,94,201601,2,400,18,2016
10261,20,-15333,94,201601,2,390,17,2016
10261,20,-15333,94,201601,1,160,4,2016
10261,20,-15333,94,201601,1,330,16,2016
10261,20,-15333,94,201601,1,350,14,2016
10261,20,-15333,94,201601,1,380,14,2016
10261,20,-15333,94,201601,1,300,19,2016
10261,20,-15333,94,201601,1,320,19,2016
10261,20,-15333,94,201601,1,340,16,2016
21740,20,-15334,94,201601,1,510,7,2016
21740,20,-15334,94,201601,1,480,8,2016
21740,20,-15334,94,201601,2,600,9,2016
21740,20,-15334,94,201601,2,500,6,2016
21740,20,-15334,94,201601,3,130,1,2016
21740,20,-15334,94,201601,3,100,NA,2016
10210,20,-15334,94,201601,1,370,25,2016
10210,20,-15334,94,201601,1,360,28,2016
10210,20,-15334,94,201601,1,410,20,2016
10210,20,-15334,94,201601,1,310,9,2016
10210,20,-15334,94,201601,1,390,20,2016
10210,20,-15334,94,201601,1,120,4,2016
10210,20,-15334,94,201601,1,220,7,2016
10210,20,-15334,94,201601,1,290,8,2016
10210,20,-15334,94,201601,1,210,7,2016
10210,20,-15334,94,201601,1,400,23,2016
10210,20,-15334,94,201601,2,340,11,2016
10210,20,-15334,94,201601,2,330,12,2016
10210,20,-15334,94,201601,2,380,17,2016
10210,20,-15334,94,201601,2,400,32,2016
10210,20,-15334,94,201601,2,180,8,2016
10210,20,-15334,94,201601,1,180,7,2016
10210,20,-15334,94,201601,1,150,4,2016
10210,20,-15334,94,201601,1,170,6,2016
10210,20,-15334,94,201601,2,320,14,2016
10210,20,-15334,94,201601,2,410,32,2016
21720,20,-15334,94,201601,2,560,4,2016
21720,20,-15334,94,201601,2,500,5,2016
21720,20,-15334,94,201601,1,660,6,2016
21720,20,-15334,94,201601,1,580,5,2016
10130,20,-15334,94,201601,3,60,2,2016
10261,20,-15334,94,201601,3,50,1,2016
10261,20,-15334,94,201601,3,50,1,2016
10261,20,-15334,94,201601,3,40,1,2016
10261,20,-15334,94,201601,3,80,2,2016
10261,20,-15334,94,201601,3,90,2,2016
10285,20,-15335,94,201601,2,250,7,2016
21720,20,-15335,94,201601,2,490,3,2016
21720,20,-15335,94,201601,2,540,4,2016
21720,20,-15335,94,201601,2,520,4,2016
21720,20,-15335,94,201601,2,590,4,2016
21720,20,-15335,94,201601,2,370,3,2016
21720,20,-15335,94,201601,2,530,3,2016
21720,20,-15335,94,201601,2,440,3,2016
21720,20,-15335,94,201601,2,390,2,2016
21720,20,-15335,94,201601,2,500,4,2016
21740,20,-15335,94,201601,3,110,1,2016
21740,20,-15335,94,201601,1,480,8,2016
21740,20,-15335,94,201601,1,500,6,2016
21740,20,-15335,94,201601,2,510,8,2016
21740,20,-15335,94,201601,2,630,10,2016
10261,20,-15335,94,201601,1,360,15,2016
10261,20,-15335,94,201601,1,290,12,2016
10261,20,-15335,94,201601,1,280,11,2016
10261,20,-15335,94,201601,2,410,21,2016
10261,20,-15335,94,201601,2,350,12,2016
10261,20,-15335,94,201601,2,320,11,2016
10261,20,-15335,94,201601,2,310,14,2016
10285,20,-15335,94,201601,1,280,7,2016
10285,20,-15335,94,201601,1,350,10,2016
10285,20,-15335,94,201601,1,340,10,2016
10285,20,-15335,94,201601,1,310,8,2016
10285,20,-15335,94,201601,1,250,7,2016
10285,20,-15335,94,201601,1,360,12,2016
10285,20,-15335,94,201601,1,300,8,2016
10285,20,-15335,94,201601,2,310,9,2016
10285,20,-15335,94,201601,2,240,5,2016
10285,20,-15335,94,201601,2,290,7,2016
10285,20,-15335,94,201601,2,430,13,2016
10285,20,-15335,94,201601,2,420,10,2016
10285,20,-15335,94,201601,2,380,9,2016
10285,20,-15335,94,201601,2,390,14,2016
10285,20,-15335,94,201601,2,400,11,2016
10285,20,-15335,94,201601,2,270,7,2016
10285,20,-15335,94,201601,2,280,8,2016
21720,20,-15335,94,201601,2,630,4,2016
21720,20,-15335,94,201601,1,470,3,2016
21720,20,-15335,94,201601,1,460,3,2016
21720,20,-15335,94,201601,1,400,2,2016
21720,20,-15335,94,201601,1,440,3,2016
21720,20,-15335,94,201601,1,560,3,2016
21720,20,-15335,94,201601,1,290,2,2016
21720,20,-15335,94,201601,1,530,3,2016
21720,20,-15335,94,201601,1,520,3,2016
21720,20,-15335,94,201601,1,490,3,2016
21720,20,-15337,94,201601,1,460,4,2016
21720,20,-15337,94,201601,1,300,2,2016
21720,20,-15337,94,201601,1,580,6,2016
21720,20,-15337,94,201601,1,490,4,2016
21720,20,-15337,94,201601,2,680,5,2016
21720,20,-15337,94,201601,2,530,4,2016
21720,20,-15337,94,201601,2,450,3,2016
21720,20,-15337,94,201601,2,450,3,2016
21740,20,-15337,94,201601,3,120,1,2016
21740,20,-15337,94,201601,2,530,8,2016
21740,20,-15337,94,201601,2,510,8,2016
21740,20,-15337,94,201601,1,460,8,2016
21740,20,-15337,94,201601,1,510,8,2016
21720,20,-15338,94,201601,2,560,4,2016
21720,20,-15338,94,201601,2,520,4,2016
21720,20,-15338,94,201601,2,300,2,2016
21720,20,-15338,94,201601,2,650,5,2016
21740,20,-15338,94,201601,1,530,8,2016
21740,20,-15338,94,201601,2,670,10,2016
21740,20,-15338,94,201601,2,610,NA,2016
21740,20,-15338,94,201601,2,520,7,2016
21740,20,-15338,94,201601,3,110,1,2016
21740,20,-15338,94,201601,3,90,1,2016
21720,20,-15338,94,201601,2,470,3,2016
21720,20,-15338,94,201601,1,270,2,2016
21720,20,-15338,94,201601,1,580,4,2016
21720,20,-15338,94,201601,1,460,3,2016
21720,20,-15338,94,201601,1,670,5,2016
21720,20,-15338,94,201601,1,430,3,2016
21740,20,-15341,94,201601,1,570,9,2016
21740,20,-15341,94,201601,2,510,8,2016
21740,20,-15341,94,201601,2,520,7,2016
21740,20,-15341,94,201601,2,540,8,2016
21740,20,-15339,94,201601,2,550,7,2016
21740,20,-15339,94,201601,2,550,8,2016
21740,20,-15339,94,201601,1,540,8,2016
21740,20,-15339,94,201601,1,560,9,2016
10210,20,-15339,94,201601,1,280,9,2016
10210,20,-15339,94,201601,1,290,13,2016
10210,20,-15339,94,201601,1,310,10,2016
10210,20,-15339,94,201601,1,380,25,2016
10210,20,-15339,94,201601,1,400,33,2016
10210,20,-15339,94,201601,1,340,13,2016
10210,20,-15339,94,201601,1,200,8,2016
10210,20,-15339,94,201601,1,320,9,2016
10210,20,-15339,94,201601,1,360,17,2016
10210,20,-15339,94,201601,1,270,10,2016
10210,20,-15339,94,201601,2,180,7,2016
10210,20,-15339,94,201601,2,380,16,2016
10210,20,-15339,94,201601,2,300,9,2016
10210,20,-15339,94,201601,2,250,10,2016
10210,20,-15339,94,201601,2,270,8,2016
21740,20,-15340,94,201601,1,630,15,2016
21740,20,-15340,94,201601,1,550,8,2016
21740,20,-15340,94,201601,2,590,9,2016
21740,20,-15340,94,201601,2,500,8,2016
10285,20,-15340,94,201601,2,330,7,2016
10285,20,-15340,94,201601,2,370,12,2016
10285,20,-15340,94,201601,2,360,9,2016
10285,20,-15340,94,201601,2,470,13,2016
10285,20,-15340,94,201601,2,200,7,2016
10285,20,-15340,94,201601,1,330,11,2016
10285,20,-15340,94,201601,1,320,14,2016
10285,20,-15340,94,201601,1,270,7,2016
10285,20,-15340,94,201601,1,370,16,2016
10285,20,-15340,94,201601,1,390,26,2016
21720,20,-15342,94,201601,2,770,7,2016
21720,20,-15342,94,201601,2,840,6,2016
21720,20,-15342,94,201601,2,480,3,2016
21720,20,-15342,94,201601,2,340,2,2016
21720,20,-15342,94,201601,2,340,2,2016
21720,20,-15342,94,201601,1,650,6,2016
21720,20,-15342,94,201601,1,480,3,2016
21720,20,-15342,94,201601,1,400,3,2016
21740,20,-15342,94,201601,2,490,7,2016
21740,20,-15342,94,201601,2,480,8,2016
21740,20,-15342,94,201601,2,420,4,2016
21740,20,-15342,94,201601,1,450,7,2016
21740,20,-15343,94,201601,2,510,6,2016
21740,20,-15343,94,201601,2,500,8,2016
21740,20,-15343,94,201601,2,490,5,2016
21740,20,-15343,94,201601,2,510,7,2016
21720,20,-15343,94,201601,2,430,3,2016
21720,20,-15343,94,201601,2,410,3,2016
21720,20,-15343,94,201601,2,360,2,2016
21720,20,-15343,94,201601,2,510,3,2016
21720,20,-15343,94,201601,1,510,4,2016
21720,20,-15343,94,201601,1,450,3,2016
21720,20,-15343,94,201601,1,430,3,2016
21720,20,-15343,94,201601,1,540,4,2016
10261,20,-15343,94,201601,1,170,4,2016
10261,20,-15343,94,201601,1,160,4,2016
10261,20,-15343,94,201601,2,150,4,2016
10261,20,-15343,94,201601,2,180,4,2016
10261,20,-15343,94,201601,3,110,2,2016
10261,20,-15343,94,201601,3,130,2,2016
10261,20,-15343,94,201601,3,100,2,2016
10261,20,-15343,94,201601,3,90,2,2016
10210,20,-15343,94,201601,2,170,6,2016
10210,20,-15343,94,201601,2,150,7,2016
10210,20,-15343,94,201601,1,140,4,2016
10210,20,-15343,94,201601,2,160,6,2016
10210,20,-15343,94,201601,1,170,7,2016
10210,20,-15343,94,201601,1,180,7,2016
10210,20,-15343,94,201601,2,190,8,2016
10210,20,-15343,94,201601,1,150,5,2016
10210,20,-15343,94,201601,1,160,6,2016
21720,20,-15344,94,201601,2,440,3,2016
21720,20,-15344,94,201601,2,410,3,2016
21720,20,-15344,94,201601,2,340,2,2016
21720,20,-15344,94,201601,2,410,3,2016
21720,20,-15344,94,201601,1,520,5,2016
21720,20,-15344,94,201601,1,480,4,2016
21720,20,-15344,94,201601,1,490,4,2016
21720,20,-15344,94,201601,1,370,3,2016
21740,20,-15344,94,201601,3,110,1,2016
21740,20,-15344,94,201601,3,110,1,2016
21740,20,-15344,94,201601,2,470,6,2016
21740,20,-15344,94,201601,2,450,7,2016
21740,20,-15344,94,201601,2,480,8,2016
21740,20,-15344,94,201601,2,490,7,2016
10210,20,-15344,94,201601,1,190,7,2016
10210,20,-15344,94,201601,1,160,6,2016
10210,20,-15344,94,201601,2,140,5,2016
10210,20,-15344,94,201601,2,170,7,2016
10210,20,-15344,94,201601,2,200,8,2016
10210,20,-15345,94,201601,2,230,8,2016
10210,20,-15345,94,201601,2,390,24,2016
10210,20,-15345,94,201601,2,310,10,2016
10210,20,-15345,94,201601,2,220,7,2016
10210,20,-15345,94,201601,2,430,21,2016
10210,20,-15345,94,201601,2,340,14,2016
10210,20,-15345,94,201601,2,330,14,2016
10210,20,-15345,94,201601,2,210,8,2016
10210,20,-15345,94,201601,1,350,13,2016
10210,20,-15345,94,201601,1,300,9,2016
10210,20,-15345,94,201601,1,370,32,2016
10210,20,-15345,94,201601,1,330,NA,2016
10210,20,-15345,94,201601,1,260,9,2016
21720,20,-15345,94,201601,1,500,4,2016
21720,20,-15345,94,201601,1,490,4,2016
21720,20,-15345,94,201601,1,470,4,2016
21720,20,-15345,94,201601,1,480,4,2016
21720,20,-15345,94,201601,2,520,4,2016
21720,20,-15345,94,201601,2,580,4,2016
21720,20,-15345,94,201601,2,450,3,2016
21720,20,-15345,94,201601,2,500,4,2016
21740,20,-15345,94,201601,3,140,1,2016
21740,20,-15345,94,201601,1,520,8,2016
21740,20,-15345,94,201601,1,490,5,2016
21740,20,-15345,94,201601,2,620,8,2016
21740,20,-15345,94,201601,2,470,4,2016
10210,20,-15345,94,201601,2,400,18,2016
10210,20,-15345,94,201601,2,130,4,2016
10210,20,-15345,94,201601,2,370,9,2016
10210,20,-15345,94,201601,2,410,21,2016
21740,20,-15346,94,201601,1,490,8,2016
21740,20,-15346,94,201601,1,560,10,2016
21740,20,-15346,94,201601,1,540,10,2016
21740,20,-15346,94,201601,1,580,8,2016
21740,20,-15347,94,201601,1,510,6,2016
21740,20,-15347,94,201601,1,530,9,2016
21740,20,-15347,94,201601,2,600,8,2016
21740,20,-15347,94,201601,2,560,8,2016
21740,20,-15348,94,201601,1,510,8,2016
21740,20,-15348,94,201601,1,540,8,2016
21740,20,-15348,94,201601,2,520,8,2016
21740,20,-15348,94,201601,2,540,7,2016
21720,10,-15349,94,201601,1,620,6,2016
21720,10,-15349,94,201601,1,530,5,2016
10210,10,-15349,94,201601,2,280,9,2016
21720,10,-15349,94,201601,2,470,4,2016
21720,10,-15349,94,201601,2,580,4,2016
10210,10,-15349,94,201601,2,360,21,2016
10210,10,-15349,94,201601,2,150,5,2016
10210,10,-15349,94,201601,2,190,7,2016
10210,10,-15349,94,201601,2,380,18,2016
10210,10,-15349,94,201601,2,250,8,2016
10210,10,-15349,94,201601,2,120,3,2016
10210,10,-15349,94,201601,2,400,21,2016
10210,10,-15349,94,201601,2,390,17,2016
10210,10,-15349,94,201601,2,300,10,2016
10210,10,-15349,94,201601,1,220,7,2016
10210,10,-15349,94,201601,1,330,14,2016
10210,10,-15349,94,201601,1,190,7,2016
10210,10,-15349,94,201601,1,350,25,2016
10210,10,-15349,94,201601,1,300,28,2016
10210,10,-15349,94,201601,1,370,21,2016
10210,10,-15349,94,201601,1,310,10,2016
10210,10,-15349,94,201601,1,360,23,2016
10210,10,-15349,94,201601,1,320,18,2016
10210,10,-15349,94,201601,1,140,4,2016
21720,10,-15350,94,201601,2,480,3,2016
21720,10,-15350,94,201601,2,380,2,2016
21720,10,-15350,94,201601,2,590,5,2016
21720,10,-15350,94,201601,2,430,3,2016
21720,10,-15350,94,201601,2,390,2,2016
21720,10,-15350,94,201601,2,510,3,2016
21720,10,-15350,94,201601,2,260,1,2016
21720,10,-15350,94,201601,2,220,1,2016
21720,10,-15350,94,201601,2,150,1,2016
21720,10,-15350,94,201601,2,210,1,2016
21720,10,-15350,94,201601,1,570,4,2016
21720,10,-15350,94,201601,1,440,3,2016
21720,10,-15350,94,201601,1,430,3,2016
21720,10,-15350,94,201601,1,230,1,2016
21720,10,-15350,94,201601,1,190,1,2016
21720,10,-15350,94,201601,1,220,1,2016
21720,10,-15350,94,201601,1,250,1,2016
21720,10,-15350,94,201601,1,210,1,2016
21740,10,-15350,94,201601,2,480,4,2016
21740,10,-15350,94,201601,2,470,5,2016
21740,10,-15350,94,201601,2,470,4,2016
21740,10,-15350,94,201601,2,560,8,2016
21740,10,-15350,94,201601,3,150,1,2016
21720,10,-15350,94,201601,1,510,5,2016
21720,10,-15350,94,201601,1,480,4,2016
21720,10,-15350,94,201601,2,350,2,2016
21720,10,-15350,94,201601,2,490,4,2016
21720,10,-15350,94,201601,2,580,6,2016
21720,10,-15350,94,201601,2,430,4,2016
21720,10,-15350,94,201601,2,370,3,2016
21720,10,-15350,94,201601,2,560,4,2016
21720,10,-15350,94,201601,1,520,3,2016
21720,10,-15350,94,201601,1,350,2,2016
21720,10,-15351,94,201601,1,360,2,2016
21720,10,-15351,94,201601,1,400,2,2016
21720,10,-15351,94,201601,1,230,1,2016
21720,10,-15351,94,201601,1,220,1,2016
21720,10,-15351,94,201601,2,240,1,2016
21720,10,-15351,94,201601,2,230,1,2016
21720,10,-15351,94,201601,2,400,2,2016
21720,10,-15351,94,201601,2,610,5,2016
21720,10,-15351,94,201601,1,260,1,2016
21720,10,-15351,94,201601,1,240,1,2016
21720,10,-15351,94,201601,1,200,1,2016
21720,10,-15351,94,201601,1,390,2,2016
21720,10,-15351,94,201601,1,350,2,2016
21720,10,-15351,94,201601,1,340,2,2016
21720,10,-15351,94,201601,1,410,3,2016
21740,10,-15351,94,201601,3,150,1,2016
21740,10,-15351,94,201601,3,140,1,2016
21740,10,-15351,94,201601,2,520,6,2016
10285,10,-15353,94,201601,2,300,8,2016
21740,10,-15351,94,201601,2,570,10,2016
21740,10,-15351,94,201601,2,490,9,2016
21740,10,-15351,94,201601,2,580,8,2016
10285,10,-15353,94,201601,2,420,14,2016
10285,10,-15353,94,201601,2,450,19,2016
10285,10,-15353,94,201601,2,290,6,2016
10285,10,-15353,94,201601,2,320,7,2016
10285,10,-15353,94,201601,2,310,NA,2016
10285,10,-15353,94,201601,1,360,14,2016
10285,10,-15353,94,201601,1,300,7,2016
10285,10,-15353,94,201601,1,340,17,2016
10285,10,-15353,94,201601,1,310,9,2016
21720,10,-15353,94,201601,1,240,1,2016
21720,10,-15353,94,201601,2,440,4,2016
21720,10,-15353,94,201601,2,490,4,2016
21720,10,-15353,94,201601,1,600,5,2016
21740,10,-15353,94,201601,1,310,3,2016
21740,10,-15353,94,201601,1,520,9,2016
21740,10,-15353,94,201601,2,700,12,2016
21740,10,-15353,94,201601,2,490,5,2016
21740,10,-15352,94,201601,1,230,2,2016
21740,10,-15352,94,201601,1,170,1,2016
21740,10,-15352,94,201601,1,440,5,2016
21740,10,-15352,94,201601,1,460,6,2016
21740,10,-15352,94,201601,2,460,6,2016
21740,10,-15352,94,201601,2,480,8,2016
10210,10,-15352,94,201601,1,310,10,2016
10210,10,-15352,94,201601,1,260,7,2016
10210,10,-15352,94,201601,1,300,14,2016
10210,10,-15352,94,201601,1,170,6,2016
10210,10,-15352,94,201601,1,320,18,2016
10210,10,-15352,94,201601,1,190,7,2016
10210,10,-15352,94,201601,1,210,8,2016
10210,10,-15352,94,201601,1,220,7,2016
10210,10,-15352,94,201601,1,340,11,2016
10210,10,-15352,94,201601,1,280,8,2016
10210,10,-15352,94,201601,2,370,21,2016
10210,10,-15352,94,201601,2,200,7,2016
10210,10,-15352,94,201601,2,260,8,2016
10210,10,-15352,94,201601,2,360,35,2016
10210,10,-15352,94,201601,2,180,7,2016
10210,10,-15352,94,201601,2,400,26,2016
10210,10,-15352,94,201601,2,210,8,2016
10210,10,-15352,94,201601,2,230,8,2016
10210,10,-15352,94,201601,2,240,8,2016
10210,10,-15352,94,201601,2,390,16,2016
21720,10,-15352,94,201601,2,710,6,2016
21720,10,-15352,94,201601,1,500,4,2016
21720,10,-15352,94,201601,2,250,1,2016
21720,10,-15352,94,201601,2,210,1,2016
21720,10,-15352,94,201601,2,230,1,2016
21720,10,-15352,94,201601,1,240,1,2016
21720,10,-15352,94,201601,1,200,1,2016
21720,10,-15352,94,201601,1,260,1,2016
10285,10,-15354,94,201601,2,390,8,2016
10285,10,-15354,94,201601,2,480,25,2016
10285,10,-15354,94,201601,2,440,11,2016
10285,10,-15354,94,201601,2,430,15,2016
10285,10,-15354,94,201601,2,400,7,2016
10285,10,-15354,94,201601,1,260,9,2016
10285,10,-15354,94,201601,1,350,20,2016
10285,10,-15354,94,201601,1,410,18,2016
10285,10,-15354,94,201601,1,340,12,2016
10285,10,-15354,94,201601,1,320,16,2016
10285,10,-15354,94,201601,1,330,15,2016
